DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
CUB;CTG;2934;14799;58557871,78
CUB;CTG;10689;10476;41197812,84
CUB;CTG;4205;16016;63373129,99
CUB;CTG;6412;9637;38134303,25
CUB;CTG;250;25;98919
CUB;CTG;750;75;296757
CUB;CTG;24;30;118702,8
CUB;CTG;750;30;118702,8
CUB;CTG;100;25;98919
CUB;CTG;1800;6115;24006868,7
CUB;CTG;950;12480;48993609,6
CUB;CTG;841;5416;21574015
CUB;CTG;337;2171;8649489,88
CUB;CTG;1024;7987;31814215,67
CUB;CTG;194;1298;5095649,46
CUB;CTG;5345;37486;147162356,4
CUB;CTG;12435;39014;156054088,7
CUB;CTG;7110;21704;86452080
CUB;CTG;99697;246897;983623324,2
CUB;CTG;1;1010;4022325
CUB;CTG;67311;150660;591456508,2
CUB;CTG;106000;93810;368276483,7
CUB;CTG;26500;23942;93993729,66
CUB;CTG;100000;88500;353949555
CUB;CTG;2918;154364;614854966,6
CUB;CTG;47;49220;196050643
CUB;CTG;249600;225763;883960006,2
CUB;CTG;26500;23452;92069120,92
CUW;CTG;677;9760;39040521,54
CUW;CTG;21090;12232;48910574,02
CUW;CTG;1500;2700;10795977
CUW;CTG;50;718;2871935,38
CUW;CTG;2160;669;2678339,73
CUW;CTG;21284;6081;24324172,68
CUW;CTG;31800;11395;44708979,09
CUW;CTG;178;726;2905814,61
CUW;CTG;16464;15513;60902864,71
CUW;CTG;285;1950;7797094,5
CUW;CTG;440;2151;8329811,82
CUW;CTG;60;466;1864758,04
CUW;CTG;4000;9000;35999190
CUW;CTG;204;832;3222285,26
CUW;CTG;741;4921;19676667,71
CUW;CTG;1026;6700;26790017
CUW;CTG;50;12;51020,98
CUW;CTG;130;157;631164,8
CUW;CTG;21;16013;64031179,49
CUW;CTG;3684;16388;65552245,04
CUW;CTG;623;2745;10980272,93
CUW;CTG;160;758;3034291,72
CUW;CTG;540;1053;4076636,85
CUW;CTG;9;8200;32725216
CUW;CTG;109;225;901024,24
CUW;CTG;15650;12490;49942029,66
CUW;CTG;10;198;791784,95
CUW;CTG;720;1546;6183815,67
CUW;CTG;403;3913;15647009,31
CUW;CTG;106;1169;4677097,13
CUW;CTG;400;282;1128459,49
CUW;CTG;3985;8198;32781624,29
CUW;CTG;608;2862;11445295,03
CUW;CTG;9;198;795582,09
CUW;CTG;24;5280;21120324,78
CUW;CTG;42;10847;43389503,71
CUW;CTG;3;540;2159195,4
CUW;CTG;4461;14916;58658512,44
CUW;CTG;1038;8956;34231426,41
CUW;CTG;6513;40514;154847489,2
CUW;CTG;892;14560;57009913,7
CUW;CTG;302;1258;4928547,51
CUW;CTG;14;94;370986,99
CUW;CTG;2687;11256;44074585,95
CUW;CTG;951;4361;17078518,34
CUW;CTG;232;857;3359360,63
CUW;CTG;13;304;1191073,8
CUW;CTG;4000;1382;5413081,97
CUW;CTG;213;1123;4397615,2
CUW;CTG;740;1753;7009787,86
CUW;CTG;1320;12307;49210862,02
CUW;CTG;651;9324;37214157,79
CUW;CTG;3869;27813;111214237,3
CUW;CTG;590;1923;7690734,13
CUW;CTG;3904;11772;47070459,72
CUW;CTG;8056;26976;107863805,8
CUW;CTG;276;2336;9340519,36
CUW;CTG;570;4334;17329542,34
CUW;CTG;3789;78971;315766493,2
CUW;CTG;1702;17779;71091708,47
CUW;CTG;624;2911;11620045,75
CUW;CTG;13190;16269;65055357,84
CUW;CTG;1360;4148;16587818,73
CUW;CTG;15;199;796779,19
CUW;CTG;2579;10890;43464394,71
CUW;CTG;2024;7576;30235705,05
CUW;CTG;325;1536;6132386,2
CUW;CTG;180;522;2087222,22
CUW;CTG;60;459;1837715,19
CUW;CTG;270;1883;7530793,73
CUW;CTG;50;1504;6015758,29
CUW;CTG;480;343;1372288,63
CUW;CTG;240;977;3906944,12
CUW;CTG;44;1170;4669329,6
CUW;CTG;59;3;11995,53
CUW;CTG;17;4;16313,92
CUW;CTG;9;6;23991,06
CUW;CTG;400;4;15994,04
CUW;CTG;21090;12232;48399879,67
CUW;CTG;1500;2700;10683252
CUW;CTG;13809;12639;49490252,1
CUW;CTG;150;232;940513,65
CUW;CTG;1377;16241;65317841,36
CUW;CTG;1800;2036;7783222,62
CUW;CTG;4800;4072;15566445,24
CUW;CTG;7800;5574;21304106,7
CUW;CTG;6068;2811;10746840,19
CUW;CTG;110;2879;11007121,79
CUW;CTG;30;319;1221909,38
CUW;CTG;20;316;1210061,03
CUW;CTG;7500;7485;28608044,25
CUW;CTG;300;3528;13484192,4
CUW;CTG;150;1236;4724053,8
CUW;CTG;10;145;557637,09
CUW;CTG;10;316;1210175,69
CUW;CTG;2640;9217;35229554,77
CUW;CTG;2500;1086;4327373,82
CUW;CTG;19;405;1613852,88
CUW;CTG;11;106;425002,1
CUW;CTG;40;3342;13312404,26
CUW;CTG;4800;22494;89598569,36
CUW;CTG;1;44;178883,26
CUW;CTG;1;3;12387,59
CUW;CTG;533;3180;12670320,48
CUW;CTG;21;122;486462,1
CUW;CTG;1;61;246636,64
CUW;CTG;12;2446;9743223,04
CUW;CTG;8;3077;12260016,2
CUW;CTG;21000;8694;34400071,44
CUW;CTG;5181;88180;345262617,4
CUW;CTG;140;283;1132374,52
CUW;CTG;3;281;1124734,69
CUW;CTG;88;93;372951,6
CUW;CTG;1650;789;3158528,93
CUW;CTG;480;535;2143151,77
CUW;CTG;205;422;1687962,02
CUW;CTG;600;69;279153,71
CUW;CTG;1210;617;2468264,46
CUW;CTG;800;328;1312370,47
CUW;CTG;3375;2999;11668150,72
CUW;CTG;2160;1800;7039251,05
CUW;CTG;12060;10834;42466449,97
CUW;CTG;60;61;246234,45
CUW;CTG;960;1121;4284976,69
CUW;CTG;2100;762;3012064,16
CUW;CTG;270;287;1123898,41
CUW;CTG;180;135;529395,7
CUW;CTG;40;53;204250,35
CUW;CTG;300;184;719413,7
CUW;CTG;140;167;657698,97
CUW;CTG;10;14;58518,68
CUW;CTG;100;46;186795,79
CUW;CTG;10;13;54118,78
CUW;CTG;10;70;283473,62
CUW;CTG;240;148;595826,59
CUW;CTG;108;129;518868,32
CUW;CTG;10;7;30679,3
CUW;CTG;21;12;51358,84
CUW;CTG;21;12;51118,84
CUW;CTG;12;305;1222292,49
CUW;CTG;600;199;799582
CUW;CTG;1620;374;1496406,33
CUW;CTG;140;124;497588,8
CUW;CTG;4428;4285;17240098,56
CUW;CTG;125;2192;8750802,57
CUW;CTG;1639;6859;27364682,49
CUW;CTG;15480;2302;8912658,61
CUW;CTG;44;300;1161435
CUW;CTG;2;132;528788,1
CUW;CTG;22;442;1768360,21
CUW;CTG;10092;12329;49604489,55
CUW;CTG;6324;8825;35508408,9
CUW;CTG;88;90;345054,67
CUW;CTG;560;826;3160223,82
CUW;CTG;250;204;780653,71
CUW;CTG;175;74;284398,74
CUW;CTG;836;783;2993047,35
CUW;CTG;2740;1641;6273971,51
CUW;CTG;50;77;295062,26
CUW;CTG;300;158;604648,31
CUW;CTG;75;48;185522,3
CUW;CTG;3000;1356;5184228,62
CUW;CTG;25;20;76632,1
CUW;CTG;5;24;94366,41
CUW;CTG;80;129;494114,62
CUW;CTG;45;215;824225,08
CUW;CTG;480;84;321052,2
CUW;CTG;19280;9432;37572934,45
CUW;CTG;2700;4179;16542768,62
CUW;CTG;240;295;1156618,02
CUW;CTG;240;231;907205,13
CUW;CTG;140;166;653093,72
CUW;CTG;220;62;247911,25
CUW;CTG;1837;1569;6185096,96
CUW;CTG;4100;2475;9712092,2
CUW;CTG;500;44;175258,6
CUW;CTG;2115;2277;8916021,42
CUW;CTG;1080;1077;4218092,73
CUW;CTG;7860;5862;23350818,56
CUW;CTG;80;73;287079,32
CUW;CTG;648;1090;4268836,71
CUW;CTG;2100;454;1781442,34
CUW;CTG;370;297;1173871,56
CUW;CTG;162;530;2107976,4
CUW;CTG;225;387;1518795,29
CUW;CTG;40;55;218246,06
CUW;CTG;120;161;637576,82
CUW;CTG;120;169;670818,82
CUW;CTG;375;19;79463,84
CUW;CTG;750;43;172470,39
CUW;CTG;125;69;277107,74
CUW;CTG;61;1017;4024896,6
CUW;CTG;765;338;1333425,57
CUW;CTG;40;80;321041,89
CUW;CTG;40;52;209513,69
CUW;CTG;105;117;467303,15
CUW;CTG;90;91;366210,81
CUW;CTG;165;36;144946,82
CUW;CTG;630;26;107067,07
CUW;CTG;11;30;118207,87
CUW;CTG;10;22;88332,1
CUW;CTG;251;296;1159606,61
CUW;CTG;50;144;575087,19
CUW;CTG;225;23;92807,39
CUW;CTG;750;101;404289,72
CUW;CTG;10;79;310728,52
CUW;CTG;16;43;174621,29
CUW;CTG;30;325;1293802,2
CUW;CTG;11610;1706;6754110,18
CUW;CTG;44;300;1187028
CUW;CTG;2;7;28479,52
CUW;CTG;2;975;3887195,91
CUW;CTG;2;27;108978,98
CUW;CTG;17;218;871331,17
CUW;CTG;77;180;719637,75
CUW;CTG;475;1113;4433796,9
CUW;CTG;352;824;3285084,6
CUW;CTG;89;208;829315,8
CUW;CTG;10;176;704504,25
CUW;CTG;36540;31059;123712655,9
CUW;CTG;413;3229;12676900,19
CUW;CTG;40;445;1780706,21
CUW;CTG;88;98;392584,04
CUW;CTG;60;940;3760264,08
CUW;CTG;960;1069;4276190,55
CUW;CTG;200;161;647107,77
CUW;CTG;600;76;304316,62
CUW;CTG;1122;613;2453170,37
CUW;CTG;840;1480;5921076,12
CUW;CTG;1215;1212;4849588,83
CUW;CTG;3240;3058;12232496,62
CUW;CTG;80;71;285399,32
CUW;CTG;528;719;2878069,81
CUW;CTG;1050;611;2444891,55
CUW;CTG;105;151;604233,88
CUW;CTG;90;74;296597,72
CUW;CTG;150;255;1020254,59
CUW;CTG;40;48;195332,16
CUW;CTG;220;81;326233,5
CUW;CTG;80;108;434978
CUW;CTG;75;553;2214564,37
CUW;CTG;100;52;210769,96
CUW;CTG;13000;11030;43934144,5
CUW;CTG;25;271;1085845,24
CUW;CTG;30;223;894512,51
CUW;CTG;444;532;2122222,32
CUW;CTG;50;509;2038029,53
CUW;CTG;10;11;46753,33
CUW;CTG;552;250;1000017,47
CUW;CTG;10;123;495489,38
CUW;CTG;1250;1397;5589203,42
CUW;CTG;5;201;806964,99
CUW;CTG;1200;3684;14730510,84
CUW;CTG;800;3016;12059506,16
CUW;CTG;140;1268;5070110,68
CUW;CTG;40;1109;4437527,56
CUW;CTG;100;2041;8163436,54
CUW;CTG;124;412;1650524,76
CUW;CTG;100;416;1665002,7
CUW;CTG;568;2332;9326750,74
CUW;CTG;283;1086;4327424,32
CUW;CTG;80;120;485426,4
CUW;CTG;1000;1400;5663308
CUW;CTG;289;289;1169068,58
CUW;CTG;180;324;1310651,28
CUW;CTG;84;82;333002,51
CUW;CTG;620;597;2417018,95
CUW;CTG;210;178;722071,77
CUW;CTG;300;360;1456279,2
CUW;CTG;420;924;3737783,28
CUW;CTG;714;1071;4332430,62
CUW;CTG;1580;1027;4122864,98
CUW;CTG;391;578;2338137,16
CUW;CTG;12042;7985;31930501,45
CUW;CTG;1296;1555;6291126,14
CUW;CTG;406;730;2956246,77
CUW;CTG;120;156;623767,56
CUW;CTG;306;550;2228107,17
CUW;CTG;760;532;2152057,04
CUW;CTG;3420;4104;16601582,88
CUW;CTG;180;378;1529093,16
CUW;CTG;3725;2476;9987486,59
CUW;CTG;3855;3508;14110810
CUW;CTG;2628;2233;8946164,89
CUW;CTG;57;189;759688,74
CUW;CTG;50;200;799702
CUW;CTG;290;464;1876982,08
CUW;CTG;10;13;54610,47
CUW;CTG;68;83;335489,89
CUW;CTG;144;115;466009,34
CUW;CTG;10;35;141582,7
CUW;CTG;13;32;131469,65
CUW;CTG;44000;32075;128018063,4
CUW;CTG;20000;11939;46747336,78
CUW;CTG;172400;19428;77373125,1
CUW;CTG;67452;928;3698388,45
CUW;CTG;122200;6722;26770444,64
CUW;CTG;572280;11005;43827651,45
CUW;CTG;3464;5971;23884742,58
CUW;CTG;15200;502;1999453,95
CUW;CTG;14;94;368441,96
CUW;CTG;158;1810;7010653,94
CUW;CTG;8;47;184025,21
CUW;CTG;225456;26002;100665830
CUW;CTG;14300;527;2042925,44
CUW;CTG;2500;168;650403,6
CUW;CTG;395785;19259;74561765,41
CUW;CTG;348;27462;107526517,5
CUW;CTG;198;581;2236756,66
CUW;CTG;21150;1299;4994446,63
CUW;CTG;150000;901;3464673,63
CUW;CTG;890900;22846;87841297,52
CUW;CTG;122;349;1383410,79
CUW;CTG;1665;1082;4282203,51
CUW;CTG;22215;14731;58732772,11
CUW;CTG;156;202;807614,02
CUW;CTG;3810;2286;9169149,06
CUW;CTG;2220;1844;7332495,17
CUW;CTG;4186;3558;14182927,4
CUW;CTG;87;226;902793,76
CUW;CTG;76;304;1213487,04
CUW;CTG;93;111;445162,71
CUW;CTG;15;67;271566,67
CUW;CTG;219;1096;4339774,36
CUW;CTG;277280;24742;98104984,8
CUW;CTG;75500;609;2412651,65
CUW;CTG;241900;19173;76257161,54
CUW;CTG;224130;10460;41407956,48
CUW;CTG;15000;473;1874533,29
CUW;CTG;2080;1248;5020966,08
CUW;CTG;140;257;1036378,89
CUW;CTG;15;24;96557,04
CUW;CTG;80;240;965570,4
CUW;CTG;509;2556;10285738,68
CUW;CTG;70640;7866;31329769,95
CUW;CTG;832;3099;12346171,74
CUW;CTG;520;312;1255241,52
CUW;CTG;23000;15252;60423795,57
CUW;CTG;186;241;959361,23
CUW;CTG;4968;5961;22785533,28
CUW;CTG;9930;5958;23019804,18
CUW;CTG;3345;2745;10838121,53
CUW;CTG;6160;5236;20658217,21
CUW;CTG;129;226;888083,43
CUW;CTG;104;416;1650374,88
CUW;CTG;1197;1795;6862490,77
CUW;CTG;93;111;442782,1
CUW;CTG;125;562;2224254,82
CUW;CTG;21500;16197;63585696,69
CUW;CTG;120;220;888324,76
CUW;CTG;5;27;109833,63
CUW;CTG;150;450;1810444,5
CUW;CTG;325;1609;6473344,89
CUW;CTG;440;180;706638,6
CUW;CTG;27600;953;3858735,35
CUW;CTG;41000;605;2449421,15
CUW;CTG;48000;1383;5595429,2
CUW;CTG;506000;16776;67864026,54
CUW;CTG;1;2388;9449811,2
CUW;CTG;1;2230;8824405,71
CUW;CTG;5180;3470;13460008,28
CUW;CTG;43775;31898;127545671,5
CUW;CTG;220;90;359865,9
CUW;CTG;2202;12027;47092834,32
CUW;CTG;4178;46158;181517387,2
CUW;CTG;10564;47920;189492540
CUW;CTG;2398;5756;22646848,04
CUW;CTG;2549;11637;45765516,12
CUW;CTG;1724;2768;10885409,12
CUW;CTG;27501;110637;433194913,6
CUW;CTG;17884;60591;239747091,9
CUW;CTG;9860;40443;160026133,1
CUW;CTG;205;10347;41389428,69
CUW;CTG;410;5924;23696066,81
CUW;CTG;21420;13060;51139000,53
CUW;CTG;360;201;806099,61
CUW;CTG;240;1292;5167674,32
CUW;CTG;59;13500;53979885
CUW;CTG;20;5500;21991805
CUW;CTG;22;708;2831936,28
CUW;CTG;6;87;347992,17
CUW;CTG;285;6815;27262866,55
CUW;CTG;48;167;668224,95
CUW;CTG;5;80;322392,74
CUW;CTG;96;1824;7293282,24
CUW;CTG;27;1742;6971243,14
CUW;CTG;120;18270;73052777,7
CUW;CTG;1;11;45782,93
CUW;CTG;1;15;59977,65
CUW;CTG;1;10;39999,1
CUW;CTG;1431;6786;26093264,44
CUW;CTG;102;510;1962006,54
CUW;CTG;6624;29883;119341008,9
CUW;CTG;1196;6953;27781593,86
CUW;CTG;22920;13007;51803045,77
CUW;CTG;0;27;109959,02
CUW;CTG;6156;3837;15316199,26
CUW;CTG;1170;1491;5953395,24
CUW;CTG;153;139;557166,75
CUW;CTG;5032;6520;26023371,12
CUW;CTG;2168;4211;16808309,47
CUW;CTG;225;135;538768,8
CUW;CTG;600;715;2853678,74
CUW;CTG;214;545;2176625,95
CUW;CTG;50;176;703392,6
CUW;CTG;1127;1054;4208103,59
CUW;CTG;285;235;941209,13
CUW;CTG;693;1349;5387129,27
CUW;CTG;187;196;783968,46
CUW;CTG;60;44;175638,62
CUW;CTG;37;33;135490,37
CUW;CTG;339;268;1070473,74
CUW;CTG;2;12;49886
CUW;CTG;1503;1047;4178850,44
CUW;CTG;10;18;75028,54
CUW;CTG;2;12;49886
CUW;CTG;55;347;1387229,88
CUW;CTG;10;62;249430
CUW;CTG;200;455;1815850,4
CUW;CTG;20;75;299316
CUW;CTG;10;70;279361,6
CUW;CTG;560;241;961921,8
CUW;CTG;50;176;704984,13
CUW;CTG;1127;1491;5966625,74
CUW;CTG;285;235;943338,77
CUW;CTG;693;1349;5399318,51
CUW;CTG;187;196;785742,32
CUW;CTG;60;44;176036,03
CUW;CTG;37;33;135796,94
CUW;CTG;339;268;1072895,85
CUW;CTG;2;12;49998,87
CUW;CTG;1503;1047;4188305,76
CUW;CTG;11305;12632;49346307,06
CUW;CTG;600;661;2528438,95
CUW;CTG;2171;2800;10969929,19
CUW;CTG;319;349;1360637,5
CUW;CTG;255;434;1661865,56
CUW;CTG;170;170;649748,5
CUW;CTG;9883;12002;47034998,77
CUW;CTG;3968;5550;21962001,98
CUW;CTG;750;498;1929150,14
CUW;CTG;140;127;487082,05
CUW;CTG;14;32;123490,43
CUW;CTG;1275;1770;6895341,36
CUW;CTG;85;111;424820,85
CUW;CTG;702;1850;7168638,19
CUW;CTG;10;18;75198,3
CUW;CTG;2;12;49998,87
CUW;CTG;55;347;1390368,71
CUW;CTG;10;62;249994,37
CUW;CTG;200;455;1819959,05
CUW;CTG;20;75;299993,25
CUW;CTG;10;70;279993,7
CUW;CTG;560;526;2105952,61
CUW;CTG;50;145;573730,2
CUW;CTG;7;67;265102,92
CUW;CTG;4;34;134529,84
CUW;CTG;153;1694;6706352,09
CUW;CTG;128;1051;4159346,11
CUW;CTG;75;543;2149509,87
CUW;CTG;181;1116;4417326,86
CUW;CTG;1233;3036;11606648,55
CUW;CTG;68;84;323192,54
CUW;CTG;510;738;2823921,64
CUW;CTG;520;708;2708763,27
CUW;CTG;2;28;107820,03
CUW;CTG;50;48;186210,27
CUW;CTG;155;113;435216,83
CUW;CTG;425;283;1082901,42
CUW;CTG;5;51;195994,72
CUW;CTG;930;778;2974128,2
CUW;CTG;29;51;198440,83
CUW;CTG;60;245;936516,91
CUW;CTG;10;61;235208,95
CUW;CTG;2;25;97997,36
CUW;CTG;30;112;429292,65
CUW;CTG;23;121;465487,46
CUW;CTG;6156;2972;11758853,3
CUW;CTG;1170;1491;5901183,99
CUW;CTG;153;139;552280,4
CUW;CTG;5032;4520;17883386,27
CUW;CTG;2168;4211;16660900,67
CUW;CTG;225;135;534043,8
CUW;CTG;600;715;2828651,99
CUW;CTG;214;545;2157536,95
CUW;CTG;50;176;697223,85
CUW;CTG;1127;1491;5900946,63
CUW;CTG;285;235;932954,73
CUW;CTG;693;1349;5339884,17
CUW;CTG;187;196;777093,06
CUW;CTG;60;44;174098,27
CUW;CTG;37;33;134302,12
CUW;CTG;339;268;1061085,69
CUW;CTG;2;12;49448,5
CUW;CTG;1503;1047;4142201,94
CUW;CTG;10;18;74370,54
CUW;CTG;2;12;49448,5
CUW;CTG;55;347;1375063,88
CUW;CTG;10;62;247242,5
CUW;CTG;200;455;1799925,4
CUW;CTG;20;75;296691
CUW;CTG;10;70;276911,6
CUW;CTG;560;526;2082770,82
CUW;CTG;15552;16536;63581469,16
CUW;CTG;12960;16728;64318865,28
CUW;CTG;11880;8808;33867393,36
CUW;CTG;750;933;3589130,12
CUW;CTG;120;185;713519,82
CUW;CTG;240;696;2675987,76
CUW;CTG;160;247;950321,68
CUW;CTG;960;870;3344984,69
CUW;CTG;700;4400;16917164
CUW;CTG;1400;1928;7414716,08
CUW;CTG;600;725;2787871,72
CUW;CTG;600;464;1784376,32
CUW;CTG;15552;11596;44931475,7
CUW;CTG;12960;16554;64489504,62
CUW;CTG;11880;6202;24041396,71
CUW;CTG;120;48;189529,92
CUW;CTG;750;666;2584273,06
CUW;CTG;120;127;494958,81
CUW;CTG;240;418;1614391,68
CUW;CTG;160;173;673106,89
CUW;CTG;200;100;394854
CUW;CTG;960;804;3124653,12
CUW;CTG;2;14;57249,22
CUW;CTG;2;240;922754,4
CUW;CTG;700;4400;17166116
CUW;CTG;140;80;315883,2
CUW;CTG;1400;1450;5626348,48
CUW;CTG;300;362;1393935,86
CUW;CTG;200;60;236912,4
CUW;CTG;600;432;1681896,16
CUW;CTG;350;2139;8446716,76
CUW;CTG;700;964;3807379,69
CUW;CTG;300;362;1431543,17
CUW;CTG;300;232;916258,7
CUW;CTG;15552;16536;64439158,59
CUW;CTG;12960;16601;64691663,14
CUW;CTG;11660;8808;34332871,36
CUW;CTG;750;933;3637546,1
CUW;CTG;120;185;723144,93
CUW;CTG;240;696;2712085,8
CUW;CTG;160;247;964193,25
CUW;CTG;960;730;2847690,08
CUW;CTG;350;1600;6151696
CUW;CTG;700;964;3707358,04
CUW;CTG;300;501;1929133,41
CUW;CTG;300;232;892188,16
CUW;CTG;3482;7214;27930188,88
CUW;CTG;174;541;2094454,45
CUW;CTG;26500;23823;91596831,03
CUW;CTG;630;1683;6517586,07
CUW;CTG;552;1776;6876082,34
CUW;CTG;1200;3628;14045620,6
CUW;CTG;882;12952;50145110,98
CUW;CTG;1707;25947;100453984,3
CUW;CTG;7692;21369;82730950,77
CUW;CTG;2736;7545;29212025,97
CUW;CTG;2508;6870;26598797,22
CUW;CTG;75;927;3588834,15
CUW;CTG;10000;8170;32539056,07
CUW;CTG;15925;13140;52333833,36
CHL;CTG;130000;86190;337470911,7
CHL;CTG;112020;24800;99199447,96
CHL;CTG;1300;510;2039954,1
CHL;CTG;5040;1380;5523715,71
CHL;CTG;105;1164;4655895,24
CHL;CTG;130000;87906;350142783,9
CHL;CTG;56000;131565;505843504,2
CHL;CTG;73600;145465;569921548,3
CHL;CTG;113180;25100;98281130,12
CHL;CTG;5040;1380;5407052,21
CHL;CTG;105;1164;4557560,52
CHL;CTG;130000;87906;353664298,3
CHL;CTG;7;1457;5864914,84
CHL;CTG;19;932;3749953,57
CHL;CTG;65;69583;279949354,9
CHL;CTG;6;515;2074246,37
CHL;CTG;130000;86190;337470911,7
CHL;CTG;23800;21655;86394503,15
CHL;CTG;23945;23692;94732978,81
CHL;CTG;104430;111567;428954724,7
CHL;CTG;128;43200;167246640
CHL;CTG;221;34188;132359687,8
CHL;CTG;467;37637;145713170,5
CHL;CTG;186300;204483;801734224,9
CHL;CTG;4;82800;331152804
CHL;CTG;2;41450;158423972,5
CHL;CTG;208000;154960;592264868
CHL;CTG;76500;108034;432076420,3
CHL;CTG;560400;21009;82262753,58
CHL;CTG;132500;3266;12790848,41
CHL;CTG;21332;59025;231109626,2
CHL;CTG;6000;9031;34518500,59
CHL;CTG;21000;32629;124711924,5
CHL;CTG;16500;26179;103371790,1
CHL;CTG;7500;11511;45452631,07
CHL;CTG;8961600;323360;1287395884
CHL;CTG;144300;1775;7068427,75
CHL;CTG;166000;3596;14140432,3
CHL;CTG;4553540;67235;266619934,3
CHL;CTG;9600;441;1728466,57
CHL;CTG;9900;1468;5796618,89
CHL;CTG;76500;113989;438267969,5
CHL;CTG;13820;73748;294882675,3
CHL;CTG;953;14549;58176081,33
CHL;CTG;33000;60215;233358973,2
CHL;CTG;41000;46406;179240915,2
CHL;CTG;12925;22364;89445252,23
CHL;CTG;155200;7107;28310875,92
CHL;CTG;59107;280023;1112415167
CHL;CTG;6826;149279;595757448,9
CHL;CTG;7375;36374;145165187
CHL;CTG;28300;28300;113183869
CHL;CTG;31500;49922;195467075,3
CHL;CTG;16500;25324;99157285,88
CHL;CTG;2;60000;238989000
CHL;CTG;6300;20530;81761043,6
CHL;CTG;18000;31863;125086809,5
CHL;CTG;6000;10321;40517872,17
CHL;CTG;26000;40748;162968773,6
CHL;CTG;2700;10804;43028204,4
CHL;CTG;52000;39128;153202945
CHL;CTG;1571000;66884;266091198
CHL;CTG;33000;1417;5643401,62
CHL;CTG;552500;5046;20060730,18
CHL;CTG;22500;36972;147501642,6
CHL;CTG;44486;255549;1012594041
CHL;CTG;86;1176;4691710,8
CHL;CTG;19409;121622;485219483,7
CHL;CTG;76500;108646;437107685,3
CHL;CTG;11707;63239;252861893,8
CHL;CTG;26970;145890;583344103,3
CHL;CTG;33341;180460;721574353,4
CHL;CTG;15438;81185;320571254,7
CHL;CTG;46785;239749;948364440,7
CHL;CTG;34623;183738;724080721,8
CHL;CTG;35029;187646;743649711,8
CHL;CTG;82516;442709;1754264170
CHL;CTG;98500;528598;2094914662
CHL;CTG;3897;12938;50880006,72
CHL;CTG;90;73297;296505443,4
CHL;CTG;3938;20792;81413301,06
CHL;CTG;9338;49382;193354309,3
CHL;CTG;10859;57435;224883896,7
CHL;CTG;210868;132331;519503425,3
CHN;CTG;100049;462090;1817210552
CHN;CTG;39970;82368;333200564,4
CHN;CTG;23232;26700;106352136,4
CHN;CTG;23520;26700;106352136,4
CHN;CTG;1568;8684;34589674,6
CHN;CTG;1400;448;1787318,4
CHN;CTG;50;52;207456,6
CHN;CTG;23259;296439;1165775878
CHN;CTG;99410;21089;82572503,27
CHN;CTG;99690;21089;82572503,27
CHN;CTG;23006;168540;671320818
CHN;CTG;21000;34167;138213031,7
CHN;CTG;30;15315;61952544,3
CHN;CTG;189;157459;633491830,4
CHN;CTG;1379801;4694577;18536727753
CHN;CTG;1230650;4971230;20000304863
CHN;CTG;4226372;13268012;52688874479
CHN;CTG;50787;184290;736887687,1
CHN;CTG;473264;112529;442423340,4
CHN;CTG;405407;95982;381415868,2
CHN;CTG;403610;96866;387321269,1
CHN;CTG;10311;117819;471209003,1
CHN;CTG;235710;56233;223869486,1
CHN;CTG;236686;56331;221527789,1
CHN;CTG;474955;113275;447340066,9
CHN;CTG;543150;127980;496864903,2
CHN;CTG;392;232812;928982771,3
CHN;CTG;114;94869;374071313,1
CHN;CTG;103972;25295;101768867,2
CHN;CTG;103172;24696;99358964,37
CHN;CTG;206114;49330;198468087,4
CHN;CTG;204149;52162;204776956,9
CHN;CTG;103302;26837;107973059,3
CHN;CTG;90710;90000;358425000
CHN;CTG;332714;82044;317632999,1
CHN;CTG;122;39043;156114625,6
CHN;CVE;294086;122284030;4,67E+11
CHN;MAM;99647450;6282050;24010310234
TWN;CTG;2902;28064;111042512,6
TWN;CTG;156040;552662;2209828172
DNK;CTG;1216;3946;15716538
DNK;CTG;1216;4038;16084401,52
DNK;CTG;1216;3866;15431096,69
DNK;CTG;291;1931;7709182,89
DNK;CTG;5000;100750;394479572,5
DNK;CTG;42143;182239;719581692,7
DMA;CTG;14234;14878;58254159,08
DMA;CTG;654;5432;21268928,99
DMA;CTG;5554;24293;94716141,68
DMA;CTG;8192;9175;35972234,61
DMA;CTG;2085;5863;22722483,38
DMA;CTG;1296;4200;16488630,48
DMA;CTG;1948;5840;22938499,91
DMA;CTG;433;12572;48340488,54
DMA;CTG;194;2138;8221741,7
DMA;CTG;144;561;2159245,29
DMA;CTG;172;513;2011863,64
DMA;CTG;1;1;3844,81
DMA;CTG;50;5;19224,05
ECU;BOG;400;847;3239569,58
ECU;CTG;39450;79075;314916824,7
ECU;CTG;13;7023;27573038,17
ECU;CTG;138000;178980;712787850
ECU;CTG;90;14940;58496524,2
ECU;CTG;16;5648;22114348,64
ECU;CTG;94;3500;13938750
ECU;CTG;3231;70249;275058879,2
ECU;CTG;52000;41030;157752554,3
ECU;CTG;19319;41935;164196571,9
ECU;CTG;26000;23115;90505164,45
ECU;CTG;103920;84002;335882837
ECU;CTG;5402;485782;1906223030
ECU;CTG;7726;412542;1615279636
ECU;CTG;20736;58140;222213987
ECU;CTG;13620;125400;479285070
ECU;CTG;2371;98840;388024520,1
ECU;CTG;52000;41030;156818711,5
